id,plan_id,natural_key_plan_id,natural_key_plan_id_source,plan_id_raw,age_min,age_max,gender,region,monthly_price,raw_monthly_price_con_imp,raw_monthly_price_sin_imp,raw_price,price_unit_source,price_is_whole_number,price_decision,tax_included,tax_basis_raw,deductible,deductible_raw,copay_pct,annual_limit,annual_limit_raw,exclusions,is_demo,maternidad,grupo_asegurado,periodicidad_origen,vigencia_tarifario,archivo_fuente,detalle_fuente,source_file,source_file_sha256,source_drive_id,sheet,excel_row,mapping_note,load_blocked,load_block_reasons
820ac23a-76e9-5d38-990d-6107dd8fb462,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,10,10,any,Austro,4.34,4.34,4.32,4.34,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.34; prima_mensual_sin_imp=4.32; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O14,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,12,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
c6db6f9f-a590-523d-87d3-3eede60e3ab7,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,11,11,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O15,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,13,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
c05d4c5e-3549-5476-a072-3b98ca4f15ca,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,12,12,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O16,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,14,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
9bbfd94a-e5af-564b-8f03-bc40f9fa72fd,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,13,13,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O17,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,15,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
d812ad79-406e-551b-ba51-614210d4c26a,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,14,14,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O18,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,16,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
28a8254f-aad2-572c-a09f-35f16a04be3b,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,15,15,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O19,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,17,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
d73da150-2e11-5dc9-ba71-f3f3aa4962b2,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,16,16,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O20,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,18,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
a0964db1-090c-561e-8d21-133250feabfb,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,17,17,any,Austro,4.89,4.89,4.87,4.89,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=4.89; prima_mensual_sin_imp=4.87; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O21,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,19,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
3a4ef612-e5b3-560b-aaf4-a2599e3b72f3,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,18,18,any,Austro,9.73,9.73,9.68,9.73,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=9.73; prima_mensual_sin_imp=9.68; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O22,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,20,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
b6d5d83b-31b3-59a9-9d50-5128e20da4d0,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,19,19,any,Austro,9.95,9.95,9.9,9.95,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=9.95; prima_mensual_sin_imp=9.9; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O23,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,21,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
ea56d17d-a7b6-5070-aca7-54014532c24b,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,20,20,any,Austro,9.95,9.95,9.9,9.95,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=9.95; prima_mensual_sin_imp=9.9; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O24,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,22,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
9256e37d-4608-5e55-8649-6553632258e7,4aea58a3-f1c6-5669-b717-3d6514969da2,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,BMI-GMM-AUSTRO-TARIFA-10K,21,21,any,Austro,9.97,9.97,9.92,9.97,usd_monthly_numeric_from_matrix_prima_mensual_con_imp,False,sellable_prima_mensual_con_imp_tax_included,true,"prima_mensual_con_imp=9.97; prima_mensual_sin_imp=9.92; source_note=Sebastian 2026-09-03 (America/Guayaquil) decided sellable = prima_mensual_con_imp, tax_included=true; sin_imp retained as lineage only; Confiamed ConfiPlus workbooks: left=sin impuestos, right=con impuestos (~0.5% formula)",10000.0,10000.0,,,,,False,,titular,Anual (por confirmar),2026,Tarifas_2026_bmi_.xlsx,GMM!O25,matriz_consolidada_coveru (1).xlsx,5387c0125585993305d7d2dc61ba104948c2a1856f7d0feeafcd402ddbcb2a5e,1xwnc_31XyK2S1RJbk3l4N_usicXxSRgB,CONSOLIDADO,23,v1.1 snapshot: tariffs.FK remains plan_id (not plan_version_id). grupo_asegurado kept as lineage; unique-key migration is docs-only. BMI matrix monthly kept as-is (no /12).,False,
