id,insurer_id,name,description,coverage_summary,status,is_demo,natural_key_plan_id
d025b1a8-0b4d-5667-9495-e254cad8deaa,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70-100-2500,producto=SKY70-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70-100-2500
3ecd784f-2a02-5020-bf34-e0fc94e1e74b,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70-100-5000,producto=SKY70-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70-100-5000
fc274dbf-3778-5e5d-ae96-14e4cdc2f7ed,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-100,producto=SKY70PLUS-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-100
069dfcaa-2071-57f7-a97f-c720ca7c3823,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-100 LITE,producto=SKY70PLUS-100; variante=Lite; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-100-LITE
b4d51aed-4c18-5ffb-a9e0-e1c94a96e35a,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-100-10000 RET,producto=SKY70PLUS-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-100-10000-RET
c56f134d-98f3-5257-a2ee-28f9095bf101,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-100-1500,producto=SKY70PLUS-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-100-1500
c69f0061-1a70-5b02-b7a1-c98761f93b25,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-100-2500,producto=SKY70PLUS-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-100-2500
5f906884-c977-511c-931b-eb2462765003,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-100-5000,producto=SKY70PLUS-100; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-100-5000
b0b60767-2377-57af-90e5-ca4cc6994f4b,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-1000 WALLET,producto=SKY70PLUS-1000; variante=Wallet; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-1000-WALLET
687fcf19-fc20-51a7-8efb-8632c3ceb746,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-1500 WALLET,producto=SKY70PLUS-1500; variante=Wallet; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-1500-WALLET
2f227e72-ba11-5985-ac58-0cd4a9547fe1,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-200,producto=SKY70PLUS-200; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-200
04694064-fb58-52d7-b876-e597592ab9b4,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-200 LITE,producto=SKY70PLUS-200; variante=Lite; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-200-LITE
b741b63f-f777-5de7-840a-677fb84f6b9f,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-200-10000 RET,producto=SKY70PLUS-200; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-200-10000-RET
9ea354ef-fc07-5ac8-bbde-c3d0744beb4c,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-200-1500,producto=SKY70PLUS-200; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-200-1500
87c81275-656f-5419-9c9e-72cdc80aea13,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-200-2500,producto=SKY70PLUS-200; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-200-2500
b911b327-97e7-51bb-abc0-632652c2a7d7,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-200-5000,producto=SKY70PLUS-200; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-200-5000
5fa4d1d6-77fe-5aff-8a18-5cd3f4db44f3,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500,producto=SKY70PLUS-500; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500
888767bc-6861-5512-ad2f-9ea764521dbd,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500 LITE,producto=SKY70PLUS-500; variante=Lite; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500-LITE
36624e63-8fd8-5c88-9a25-e1679f33ff81,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500 WALLET,producto=SKY70PLUS-500; variante=Wallet; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500-WALLET
18ddb88e-5542-5f69-9a98-51991fe6655d,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500-10000 RET,producto=SKY70PLUS-500; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500-10000-RET
8bd2648e-caa2-514f-9d25-e17e97def044,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500-1500,producto=SKY70PLUS-500; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500-1500
7569290c-8fce-5b7d-8b8f-85801285c743,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500-2500,producto=SKY70PLUS-500; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500-2500
6173e122-c77f-5789-914b-adaec0c6cd04,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,SKY70PLUS-500-5000,producto=SKY70PLUS-500; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-SKY70PLUS-500-5000
75a713ef-0822-5638-91c1-1ccd5ac42264,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR15-70,producto=STAR15-70; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR15-70
2c8bc525-0669-577c-bff6-379fb2a94c0b,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR15-70 LITE,producto=STAR15-70; variante=Lite; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR15-70-LITE
cca91b29-d969-57f5-afc6-88a8dfd931d5,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR15-70-10000 RET,producto=STAR15-70; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR15-70-10000-RET
89a92818-f189-5175-9942-730765cdb1d3,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR15-70-1500,producto=STAR15-70; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR15-70-1500
8921cbda-3173-55a1-91fa-85278dd84525,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR15-70-2500,producto=STAR15-70; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR15-70-2500
6327d028-01e2-562c-82d0-ad27d2b074f7,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR15-70-5000 RET,producto=STAR15-70; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR15-70-5000-RET
b1fd72a0-f12b-51cb-bb09-cbffd8663ef9,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR30-90,producto=STAR30-90; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR30-90
e929db13-8d0d-536a-8fe7-371ee5eb66c6,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR30-90 LITE,producto=STAR30-90; variante=Lite; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR30-90-LITE
0b82f2a2-41de-5cdd-83a4-c6bfa5283770,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR30-90-10000 RET,producto=STAR30-90; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR30-90-10000-RET
b7a3dd50-8e00-541c-8540-fa1f8f41ce69,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR30-90-1500,producto=STAR30-90; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR30-90-1500
225007bd-b5db-5eed-a75c-6b13c4758a6c,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR30-90-2500,producto=STAR30-90; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR30-90-2500
ff02108e-adb1-5565-a97f-6b9ce5fcf47c,843abebc-6ac7-56c9-bc33-b0a9e1418d7d,STAR30-90-5000,producto=STAR30-90; variante=Nuevos; red=nan; maternidad=nan; region=Nacional,,active,False,SALUD-STAR30-90-5000
